name,phone,whatsapp,address,area,city,rating,reviews,categories,lat,lon,pincode,docid,weburl,rating_ln,images,verified,paid_status
Wonder Wedding Event's,08511306757,,Opp 16th Sector Chopasni Road,Shivnath Nagar Chopasni Road,jodhpur,4.8,61 Ratings,"Event Organisers, Event Management Companies",26.2669635,72.9672862,342003,0291PX291.X291.231215123508.A7F3,https://www.justdial.com/Jodhpur/Wonder-Wedding-Events-Opp-16Th-Sector-Chopasni-Road/0291PX291-X291-231215123508-A7F3_BZDET,4.8,https://content.jdmagicbox.com/v2/comp/jodhpur/f3/0291px291.x291.231215123508.a7f3/catalogue/wonder-wedding-event-s-chopasni-road-jodhpur-event-organisers-b8e3ywl46x.jpg;https://content.jdmagicbox.com/v2/comp/jodhpur/f3/0291px291.x291.231215123508.a7f3/catalogue/wonder-wedding-event-s-chopasni-road-jodhpur-event-organisers-wnhrshhm5z.jpg;https://content.jdmagicbox.com/v2/comp/jodhpur/f3/0291px291.x291.231215123508.a7f3/catalogue/wonder-wedding-event-s-chopasni-road-jodhpur-event-organisers-xkc6jh9x2g.jpg;https://content.jdmagicbox.com/v2/comp/jodhpur/f3/0291px291.x291.231215123508.a7f3/catalogue/wonder-wedding-event-s-chopasni-road-jodhpur-event-organisers-tw3m7y5u7c.jpg;https://content.jdmagicbox.com/v2/comp/jodhpur/f3/0291px291.x291.231215123508.a7f3/catalogue/wonder-wedding-event-s-chopasni-road-jodhpur-event-organisers-r97l1o7i8a.jpg,1,1
Khamma Ghani Events,07487880453,,Near Balaji Marg Chopasni Housing Board,Near PF Office Chopasni Housing Board,jodhpur,5,49 Ratings,"Event Organisers, Event Management Companies",26.2713693,73.007142,342008,0291PX291.X291.251028180736.R5L4,https://www.justdial.com/Jodhpur/Khamma-Ghani-Events-Near-Balaji-Marg-Chopasni-Housing-Board/0291PX291-X291-251028180736-R5L4_BZDET,5,https://content.jdmagicbox.com/v2/comp/jodhpur/l4/0291px291.x291.251028180736.r5l4/catalogue/khamma-ghani-events-chopasni-housing-board-jodhpur-event-organisers-9iooduhwps.jpg;https://content.jdmagicbox.com/v2/comp/jodhpur/l4/0291px291.x291.251028180736.r5l4/catalogue/khamma-ghani-events-chopasni-housing-board-jodhpur-event-organisers-fxzyfolgjd.jpg;https://content.jdmagicbox.com/v2/comp/jodhpur/l4/0291px291.x291.251028180736.r5l4/catalogue/khamma-ghani-events-chopasni-housing-board-jodhpur-event-organisers-j13z4dvn56.jpg;https://content.jdmagicbox.com/v2/comp/jodhpur/l4/0291px291.x291.251028180736.r5l4/catalogue/khamma-ghani-events-chopasni-housing-board-jodhpur-event-organisers-p90r7x7gzo.jpg;https://content.jdmagicbox.com/v2/comp/jodhpur/l4/0291px291.x291.251028180736.r5l4/catalogue/khamma-ghani-events-chopasni-housing-board-jodhpur-event-organisers-nwkovzwxm6.jpg,1,1
Narbada Decor & Events,08401624416,,Near Jan Hospital Sojat Marg Pali Sojat Bazar,Branch Office Naya Gaon Sojat Bazar,sojat,4.9,118 Ratings,"Caterers, Tent House",25.9267999,73.6711721,306104,9999P2960.2960.191231203927.D1T7,https://www.justdial.com/Sojat/Narbada-Decor-Events-Near-Jan-Hospital-Sojat-Marg-Pali-Sojat-Bazar/9999P2960-2960-191231203927-D1T7_BZDET,4.9,https://content.jdmagicbox.com/comp/sojat/t7/9999p2960.2960.191231203927.d1t7/catalogue/narbada-decoraters-sojat-city-sojat-yxst8o6cab.jpg;https://content.jdmagicbox.com/v2/comp/sojat/t7/9999p2960.2960.191231203927.d1t7/catalogue/narbada-decor-and-events-sojat-bazar-sojat-caterers-m3c2hp9s5d.jpg;https://content.jdmagicbox.com/comp/sojat/t7/9999p2960.2960.191231203927.d1t7/catalogue/narbada-decoraters-sojat-city-sojat-ydrjdhmrel.jpg;https://content.jdmagicbox.com/v2/comp/sojat/t7/9999p2960.2960.191231203927.d1t7/catalogue/narbada-decor-and-events-sojat-bazar-sojat-caterers-l5q2zz10xq.jpg;https://content.jdmagicbox.com/comp/sojat/t7/9999p2960.2960.191231203927.d1t7/catalogue/narbada-decoraters-sojat-city-sojat-osi47k6qlf.jpg,1,1
Rajwadi Event & Wedding Planner,08123688397,,Behind Heera Petrol Pump Gumanpura,Bhilwara Gumanpura,kota-rajasthan,4.3,23 Ratings,"Event Organisers, Anchoring Services",25.1504723,75.8552662,324007,9999PX744.X744.230806215639.B8S9,https://www.justdial.com/Kota-Rajasthan/Rajwadi-Event-Wedding-Planner-Behind-Heera-Petrol-Pump-Gumanpura/9999PX744-X744-230806215639-B8S9_BZDET,4.3,https://content.jdmagicbox.com/comp/kota-rajasthan/s9/9999px744.x744.230806215639.b8s9/catalogue/rajwadi-event-and-wedding-planner-gumanpura-kota-rajasthan-event-organisers-8w1kta449p.jpg;https://content.jdmagicbox.com/comp/kota-rajasthan/s9/9999px744.x744.230806215639.b8s9/catalogue/rajwadi-event-and-wedding-planner-gumanpura-kota-rajasthan-event-organisers-ld8fcyivww.jpg;https://content.jdmagicbox.com/comp/kota-rajasthan/s9/9999px744.x744.230806215639.b8s9/catalogue/rajwadi-event-and-wedding-planner-gumanpura-kota-rajasthan-event-organisers-lc0w4fzn2v.jpg;https://content.jdmagicbox.com/comp/kota-rajasthan/s9/9999px744.x744.230806215639.b8s9/catalogue/rajwadi-event-and-wedding-planner-gumanpura-kota-rajasthan-event-organisers-1poq0drkpe.jpg;https://content.jdmagicbox.com/comp/kota-rajasthan/s9/9999px744.x744.230806215639.b8s9/catalogue/rajwadi-event-and-wedding-planner-gumanpura-kota-rajasthan-event-organisers-dt95011iv6.jpg,1,1
Zion Media IT Services Pvt Ltd,08511855447,,BSES Office Mayur Vihar Phase 3,POCKET A3 Mayur Vihar Phase 3,Delhi,4.3,57 Ratings,"Sound Systems On Hire, Live Streaming Video Services",28.614443,77.337791,110096,011PXX11.XX11.141108142647.G9W8,https://www.justdial.com/Delhi/Zion-Media-IT-Services-Pvt-Ltd-Bses-Office-Mayur-Vihar-Phase-3/011PXX11-XX11-141108142647-G9W8_BZDET,4.3,https://content.jdmagicbox.com/v2/comp/delhi/w8/011pxx11.xx11.141108142647.g9w8/catalogue/zion-media-it-services-pvt-ltd-mayur-vihar-phase-3-delhi-live-streaming-video-services-t0k9cru77b.jpg;https://content.jdmagicbox.com/v2/comp/delhi/w8/011pxx11.xx11.141108142647.g9w8/catalogue/zion-media-it-services-pvt-ltd-nyay-khand-1-indirapuram-ghaziabad-live-streaming-video-services-xgv02aga3u.jpg;https://content.jdmagicbox.com/comp/delhi/w8/011pxx11.xx11.141108142647.g9w8/catalogue/zion-media-it-services-pvt-ltd-dallupura-mayur-vihar-phase-3-delhi-live-streaming-video-services-pm2islxi94.jpg;https://content.jdmagicbox.com/v2/comp/delhi/w8/011pxx11.xx11.141108142647.g9w8/catalogue/zion-media-it-services-pvt-ltd-nyay-khand-1-indirapuram-ghaziabad-live-streaming-video-services-x1ayqq8g4t.jpg;https://content.jdmagicbox.com/v2/comp/delhi/w8/011pxx11.xx11.141108142647.g9w8/catalogue/zion-media-it-services-pvt-ltd-mayur-vihar-phase-3-delhi-live-streaming-video-services-lro27izzpy.jpg,1,1
Event By Sunny,09725536964,,The2d Cafe Loco Road,Ld Loco Road Loco Road,jodhpur,4.8,65 Ratings,"Event Organisers, Event Management Companies",26.275291136232,73.027069749977,342001,0291PX291.X291.211230130052.Y7D3,https://www.justdial.com/Jodhpur/Event-By-Sunny-The2D-Cafe-Loco-Road/0291PX291-X291-211230130052-Y7D3_BZDET,4.8,https://content.jdmagicbox.com/comp/jodhpur/d3/0291px291.x291.211230130052.y7d3/catalogue/rj-events-jodhpur-ho-jodhpur-caterers-kguc4uykax.jpg;https://content.jdmagicbox.com/comp/jodhpur/d3/0291px291.x291.211230130052.y7d3/catalogue/rj-events-jodhpur-ho-jodhpur-caterers-hn6bmb054s.jpg;https://content.jdmagicbox.com/v2/comp/jodhpur/d3/0291px291.x291.211230130052.y7d3/catalogue/event-by-sunny-loco-road-jodhpur-event-organisers-for-wedding-leaixdn819.jpg;https://content.jdmagicbox.com/comp/jodhpur/d3/0291px291.x291.211230130052.y7d3/catalogue/rj-events-jodhpur-ho-jodhpur-caterers-3ulxolgrr0.jpg;https://content.jdmagicbox.com/comp/jodhpur/d3/0291px291.x291.211230130052.y7d3/catalogue/rj-events-jodhpur-ho-jodhpur-caterers-q61pkywbyh.jpg,1,6
Surprise Planner,08128969166,, Shastri Nagar,Shastri Nagar,jodhpur,5,2 Ratings,"Event Organisers, Photographers",26.27871888,72.99919888,342003,0291PX291.X291.260407114642.T9I6,https://www.justdial.com/Jodhpur/Surprise-Planner-Shastri-Nagar/0291PX291-X291-260407114642-T9I6_BZDET,5,https://content.jdmagicbox.com/v2/comp/jodhpur/i6/0291px291.x291.260407114642.t9i6/catalogue/surprise-planer-shastri-nagar-jodhpur-event-organisers-p4ifkjb3mz.jpg;https://content.jdmagicbox.com/v2/comp/jodhpur/i6/0291px291.x291.260407114642.t9i6/catalogue/surprise-planer-shastri-nagar-jodhpur-event-organisers-q3y45w7xe7.jpg;https://content.jdmagicbox.com/v2/comp/jodhpur/i6/0291px291.x291.260407114642.t9i6/catalogue/surprise-planer-shastri-nagar-jodhpur-event-organisers-i7vwj6vhby.jpg;https://content.jdmagicbox.com/v2/comp/jodhpur/i6/0291px291.x291.260407114642.t9i6/catalogue/surprise-planer-shastri-nagar-jodhpur-event-organisers-1cekvj7edv.jpg;https://content.jdmagicbox.com/v2/comp/jodhpur/i6/0291px291.x291.260407114642.t9i6/catalogue/surprise-planer-shastri-nagar-jodhpur-event-organisers-s182loxr5e.jpg,1,6
Mohit DJ Sound & Event,09054665682,,Near UCO Bank Mandore,Station Road Mandore,jodhpur,4.8,6 Ratings,"Event Organisers, Event Management Companies",26.3512254,73.0399436,342304,0291PX291.X291.191129232515.M3T8,https://www.justdial.com/Jodhpur/Mohit-DJ-Sound-Event-Near-Uco-Bank-Mandore/0291PX291-X291-191129232515-M3T8_BZDET,4.8,https://content.jdmagicbox.com/comp/jodhpur/t8/0291px291.x291.191129232515.m3t8/catalogue/mohit-dj-sound-and-event-mandore-jodhpur-event-organisers-yin38p22bw.jpg;https://content.jdmagicbox.com/comp/jodhpur/t8/0291px291.x291.191129232515.m3t8/catalogue/mohit-dj-sound-and-event-mandore-jodhpur-event-organisers-odgrlrdeow.jpg;https://content.jdmagicbox.com/v2/comp/jodhpur/t8/0291px291.x291.191129232515.m3t8/catalogue/mohit-dj-sound-and-event-mandore-jodhpur-event-organisers-3suf7qarl3.jpg;https://content.jdmagicbox.com/v2/comp/jodhpur/t8/0291px291.x291.191129232515.m3t8/catalogue/mohit-dj-sound-and-event-mandore-jodhpur-event-organisers-y4leir0pbn.jpg;https://content.jdmagicbox.com/comp/jodhpur/t8/0291px291.x291.191129232515.m3t8/catalogue/mohit-dj-sound-and-event-mandore-jodhpur-event-organisers-liil941rh6.jpg,1,1
Hariom Tent & Seven Heaven Event,09972782149,,Near By Laxmi Nagar Paota,Main Road B Road Paota,jodhpur,3.8,6 Ratings,"Tent House, Event Organisers",26.2982167645,73.0387363784,342006,0291PX291.X291.230826130226.W8Z2,https://www.justdial.com/Jodhpur/Hariom-Tent-Seven-Heaven-Event-Near-By-Laxmi-Nagar-Paota/0291PX291-X291-230826130226-W8Z2_BZDET,3.8,https://content.jdmagicbox.com/comp/jodhpur/z2/0291px291.x291.230826130226.w8z2/catalogue/hariom-tent-and-seven-heaven-event-paota-jodhpur-event-organisers-9wyhqp9zyv.jpg;https://content.jdmagicbox.com/comp/jodhpur/z2/0291px291.x291.230826130226.w8z2/catalogue/hariom-tent-and-seven-heaven-event-paota-jodhpur-event-organisers-8kzm06m82j.jpg;https://content.jdmagicbox.com/comp/jodhpur/z2/0291px291.x291.230826130226.w8z2/catalogue/hariom-tent-and-seven-heaven-event-paota-jodhpur-event-organisers-j6x1rzrl7g.jpg;https://content.jdmagicbox.com/comp/jodhpur/z2/0291px291.x291.230826130226.w8z2/catalogue/hariom-tent-and-seven-heaven-event-paota-jodhpur-event-organisers-zqm4abowtv.jpg;https://content.jdmagicbox.com/comp/jodhpur/z2/0291px291.x291.230826130226.w8z2/catalogue/hariom-tent-and-seven-heaven-event-paota-jodhpur-event-organisers-pmm94ovsar.jpg,1,1
Laxmi Catring Service and Event,09972294668,,Near By Baba Ramdev Dairy Bhadu Market,Pal Road Bhadu Market,jodhpur,4.6,12 Ratings,"Event Organisers, Caterers",26.2412697,72.9733948,342008,0291PX291.X291.250402175254.S1L4,https://www.justdial.com/Jodhpur/Laxmi-Catring-Service-and-Event-Near-By-Baba-Ramdev-Dairy-Bhadu-Market/0291PX291-X291-250402175254-S1L4_BZDET,4.6,https://content.jdmagicbox.com/v2/comp/jodhpur/l4/0291px291.x291.250402175254.s1l4/catalogue/laxmi-catring-service-and-event-bhadu-market-jodhpur-caterers-for-wedding-1n7p36n63u.jpg;https://content.jdmagicbox.com/v2/comp/jodhpur/l4/0291px291.x291.250402175254.s1l4/catalogue/laxmi-catring-service-and-event-bhadu-market-jodhpur-caterers-for-wedding-nmcc84kj34.jpg;https://content.jdmagicbox.com/v2/comp/jodhpur/l4/0291px291.x291.250402175254.s1l4/catalogue/laxmi-catring-service-and-event-bhadu-market-jodhpur-caterers-for-wedding-ujemais793.jpg;https://content.jdmagicbox.com/v2/comp/jodhpur/l4/0291px291.x291.250402175254.s1l4/catalogue/laxmi-catring-service-and-event-bhadu-market-jodhpur-caterers-for-wedding-6mu3gente4.jpg;https://content.jdmagicbox.com/v2/comp/jodhpur/l4/0291px291.x291.250402175254.s1l4/catalogue/laxmi-catring-service-and-event-bhadu-market-jodhpur-caterers-for-wedding-6hpztvk8t1.jpg,1,1
