name,phone,whatsapp,address,area,city,rating,reviews,categories,lat,lon,pincode,docid,weburl,rating_ln,images,verified,paid_status
BEHIND THE STAGE,08197688355,,Krishna Park Extension Metro Station Vikaspuri,Outer Ring Road Vikaspuri,delhi,5,23 Ratings,"Event Organisers For Wedding, Event Organisers For Corporate",28.6439208,77.0815869,110018,011PXX11.XX11.231220183446.Q2M2,https://www.justdial.com/Delhi/BEHIND-THE-STAGE-Krishna-Park-Extension-Metro-Station-Vikaspuri/011PXX11-XX11-231220183446-Q2M2_BZDET,5,https://content.jdmagicbox.com/v2/comp/delhi/m2/011pxx11.xx11.231220183446.q2m2/catalogue/manhitash-events-vikaspuri-delhi-event-organisers-for-corporate-x8zp9190ro.jpg;https://content.jdmagicbox.com/v2/comp/delhi/m2/011pxx11.xx11.231220183446.q2m2/catalogue/behind-the-stage-vikaspuri-delhi-event-organisers-for-wedding-cp1kjy0qe7.jpg;https://content.jdmagicbox.com/v2/comp/delhi/m2/011pxx11.xx11.231220183446.q2m2/catalogue/manhitash-events-vikaspuri-delhi-event-organisers-for-wedding-0x0xwuo1ux.jpg;https://content.jdmagicbox.com/v2/comp/delhi/m2/011pxx11.xx11.231220183446.q2m2/catalogue/manhitash-events-vikaspuri-delhi-event-organisers-for-wedding-kopl6mnrc0.jpg;https://content.jdmagicbox.com/v2/comp/delhi/m2/011pxx11.xx11.231220183446.q2m2/catalogue/manhitash-events-vikaspuri-delhi-event-organisers-for-wedding-uw8ygcg8in.jpg,1,5
Red Spice Party N Event,08147433400,, Mayur Vihar,Pratap Nagar Road Mayur Vihar,delhi,3.8,33 Ratings,"Caterers, Event Organisers",28.6130823,77.2920536,110091,011PXX11.XX11.220218121534.N9C7,https://www.justdial.com/Delhi/Red-Spice-Party-N-Event-Mayur-Vihar/011PXX11-XX11-220218121534-N9C7_BZDET,3.8,https://content.jdmagicbox.com/v2/comp/delhi/c7/011pxx11.xx11.220218121534.n9c7/catalogue/second-chooice-mayur-vihar-delhi-car-rental-udpve1zq8q.jpg;https://content.jdmagicbox.com/v2/comp/delhi/c7/011pxx11.xx11.220218121534.n9c7/catalogue/red-spice-party-n-event-mayur-vihar-delhi-event-organisers-for-corporate-kz05vngzg5.jpg;https://content.jdmagicbox.com/v2/comp/delhi/c7/011pxx11.xx11.220218121534.n9c7/catalogue/red-spice-party-n-event-mayur-vihar-delhi-event-organisers-for-corporate-i1uhh37btm.jpg;https://content.jdmagicbox.com/v2/comp/delhi/c7/011pxx11.xx11.220218121534.n9c7/catalogue/red-spice-party-n-event-mayur-vihar-delhi-event-organisers-for-corporate-ybtflumwzi.jpg;https://content.jdmagicbox.com/v2/comp/delhi/c7/011pxx11.xx11.220218121534.n9c7/catalogue/red-spice-party-n-event-mayur-vihar-delhi-event-organisers-for-corporate-xjyh7emcm1.jpg,1,5
Baldev Balloon & Flower Decorations,07411552297,,Near Jal Vihar Lajpat Nagar,New Type 5 Lajpat Nagar,Delhi,4.6,91 Ratings,"Balloon Decorators, Event Organisers",28.576061111111,77.241561111111,110024,011PXX11.XX11.160425143137.M8Y1,https://www.justdial.com/Delhi/Baldev-Balloon-Flower-Decorations-Near-Jal-Vihar-Lajpat-Nagar/011PXX11-XX11-160425143137-M8Y1_BZDET,4.6,https://content.jdmagicbox.com/v2/comp/delhi/y1/011pxx11.xx11.160425143137.m8y1/catalogue/baldev-decorations-lajpat-nagar-delhi-balloon-decorators-e3f33.jpg;https://content.jdmagicbox.com/v2/comp/delhi/y1/011pxx11.xx11.160425143137.m8y1/catalogue/baldev-decorations-lajpat-nagar-delhi-balloon-decorators-3q8p1e7.jpg;https://content.jdmagicbox.com/v2/comp/delhi/y1/011pxx11.xx11.160425143137.m8y1/catalogue/baldev-decorations-lajpat-nagar-delhi-balloon-decorators-jb8uwt.jpg;https://content.jdmagicbox.com/v2/comp/delhi/y1/011pxx11.xx11.160425143137.m8y1/catalogue/baldev-balloon-and-flower-decorations-lajpat-nagar-delhi-balloon-decorators-2nuxoy6g2r.jpg;https://content.jdmagicbox.com/v2/comp/delhi/y1/011pxx11.xx11.160425143137.m8y1/catalogue/baldev-balloon-and-flower-decorations-lajpat-nagar-delhi-balloon-decorators-6yzf1yba3x.jpg,1,5
Ablaze Events and Concepts,07204964084,, Karkardooma,Karkardooma,Delhi,4.1,9 Ratings,"Event Organisers, Event Organisers For Wedding",28.648463083333,77.301494388889,110092,011PG018133,https://www.justdial.com/Delhi/Ablaze-Events-and-Concepts-Karkardooma/011PG018133_BZDET,4.1,https://content.jdmagicbox.com/v2/comp/delhi/33/011pg018133/catalogue/ablaze-events-and-concepts-karkardooma-delhi-wedding-decorators-m2ywbh67qi.jpg;https://content.jdmagicbox.com/v2/comp/delhi/33/011pg018133/catalogue/ablaze-events-and-concepts-karkardooma-delhi-wedding-decorators-ws2773ecqp.jpg,1,5
Shukran Music Event,08401971027,,Near By Depo Metro Station Omicron 1,Main Road Omicron 1,Delhi,3.8,5 Ratings,"Event Organisers, Event Organisers For Jagran",28.4941899,77.4836357,201310,011PXX11.XX11.150102120932.L7I2,https://www.justdial.com/Greater-Noida/Shukran-Music-Event-Near-By-Depo-Metro-Station-Omicron-1/011PXX11-XX11-150102120932-L7I2_BZDET,3.8,https://content.jdmagicbox.com/v2/comp/delhi/i2/011pxx11.xx11.150102120932.l7i2/catalogue/suditya-entertainment-karol-bagh-delhi-bhajan-singers-3srq5i27c4.jpg;https://content.jdmagicbox.com/v2/comp/delhi/i2/011pxx11.xx11.150102120932.l7i2/catalogue/mr-arun-baljeet-nagar-delhi-event-organisers-for-jagran-ry5qziphzh.jpg;https://content.jdmagicbox.com/v2/comp/delhi/i2/011pxx11.xx11.150102120932.l7i2/catalogue/mr-arun-baljeet-nagar-delhi-event-organisers-for-jagran-0dcb34p7ur.jpg;https://content.jdmagicbox.com/v2/comp/delhi/i2/011pxx11.xx11.150102120932.l7i2/catalogue/shukran-music-event-omicron-1-greater-noida-event-organisers-for-jagran-bz1xqzhwr9.jpg;https://content.jdmagicbox.com/v2/comp/delhi/i2/011pxx11.xx11.150102120932.l7i2/catalogue/shukran-music-event-omicron-1-greater-noida-event-organisers-for-jagran-matxt1h7u4.jpg,1,5
Matrix Entertainment,08197108280,,Near Electronic City Metro Station Iconic Corenthum Tower Noida Sector 62,Iconic Corenthum Tower Noida Sector 62,delhi,4.8,80 Ratings,"Caterers, Event Organisers",28.627780805689,77.37284365023,201309,011PXX11.XX11.240126012335.B9A1,https://www.justdial.com/Noida/Matrix-Entertainment-Near-Electronic-City-Metro-Station-Iconic-Corenthum-Tower-Noida-Sector-62/011PXX11-XX11-240126012335-B9A1_BZDET,4.8,https://content.jdmagicbox.com/v2/comp/delhi/a1/011pxx11.xx11.240126012335.b9a1/catalogue/matrix-entertainment-noida-sector-62-delhi-event-organisers-jvdq04yg2k.jpg;https://content.jdmagicbox.com/v2/comp/delhi/a1/011pxx11.xx11.240126012335.b9a1/catalogue/matrix-entertainment-noida-sector-62-delhi-event-organisers-0rmwlhmaa4.jpg;https://content.jdmagicbox.com/v2/comp/delhi/a1/011pxx11.xx11.240126012335.b9a1/catalogue/matrix-entertainment-noida-sector-62-delhi-event-organisers-0rxzo55vb2.jpg;https://content.jdmagicbox.com/v2/comp/delhi/a1/011pxx11.xx11.240126012335.b9a1/catalogue/matrix-entertainment-noida-sector-62-delhi-event-organisers-a402kzlhge.jpg;https://content.jdmagicbox.com/v2/comp/delhi/a1/011pxx11.xx11.240126012335.b9a1/catalogue/matrix-entertainment-noida-sector-62-delhi-event-organisers-07p421qiz2.jpg,1,5
Star Events and Sports Management,08867890286,,Gaur Sportswood Noida Sector 79,Sector 79 Noida Sector 79,delhi,4.8,8 Ratings,"Sports Ground, Cricket Ground On Rent",28.558625,77.402777777778,201305,011PXX11.XX11.230217101210.J7L8,https://www.justdial.com/Noida/Star-Events-and-Sports-Management-Gaur-Sportswood-Noida-Sector-79/011PXX11-XX11-230217101210-J7L8_BZDET,4.8,https://content.jdmagicbox.com/v2/comp/delhi/l8/011pxx11.xx11.230217101210.j7l8/catalogue/star-events-and-sports-management-noida-sector-79-noida-sports-ground-7wl7s3ci3o.jpg;https://content.jdmagicbox.com/v2/comp/delhi/l8/011pxx11.xx11.230217101210.j7l8/catalogue/star-events-and-sports-management-noida-sector-79-noida-sports-ground-76k6wxj8y9.jpg;https://content.jdmagicbox.com/v2/comp/delhi/l8/011pxx11.xx11.230217101210.j7l8/catalogue/star-events-and-sports-management-noida-sector-79-noida-sports-ground-7e5h7y74l9.jpg;https://content.jdmagicbox.com/v2/comp/delhi/l8/011pxx11.xx11.230217101210.j7l8/catalogue/star-events-and-sports-management-noida-sector-79-noida-sports-ground-fhggradmfr.jpg;https://content.jdmagicbox.com/v2/comp/delhi/l8/011pxx11.xx11.230217101210.j7l8/catalogue/star-events-and-sports-management-noida-sector-79-noida-sports-ground-sbosu2efzn.jpg,1,5
Bella Events,08460195557,,Near By Police Booth Dwarka,Main Rajapuri Road Dwarka,delhi,4.8,32 Ratings,"Event Organisers, Decorators",28.6022697,77.0585535,110075,011PXX11.XX11.240413144645.H9Y5,https://www.justdial.com/Delhi/Bella-Events-Near-By-Police-Booth-Dwarka/011PXX11-XX11-240413144645-H9Y5_BZDET,4.8,https://content.jdmagicbox.com/v2/comp/delhi/y5/011pxx11.xx11.240413144645.h9y5/catalogue/bella-events-dwarka-delhi-event-organisers-6d3bi11vv2.jpg;https://content.jdmagicbox.com/v2/comp/delhi/y5/011pxx11.xx11.240413144645.h9y5/catalogue/bella-events-dwarka-delhi-event-organisers-eo2eh8774n.jpg;https://content.jdmagicbox.com/v2/comp/delhi/y5/011pxx11.xx11.240413144645.h9y5/catalogue/bella-events-dwarka-delhi-event-organisers-9umvjg9j66.jpg;https://content.jdmagicbox.com/v2/comp/delhi/y5/011pxx11.xx11.240413144645.h9y5/catalogue/bella-events-dwarka-delhi-event-organisers-0qugwgjuax.jpg;https://content.jdmagicbox.com/v2/comp/delhi/y5/011pxx11.xx11.240413144645.h9y5/catalogue/bella-events-dwarka-delhi-event-organisers-pcy1poe7ku.jpg,1,5
Amosta Solutions Private Limited,07048770483,,STPI Electronic City Gurgaon Sector 18,Gurgaon Sector 18,delhi,4.3,130 Ratings,"Event Management Companies, Acting Classes",28.5003309371,77.0713906177,122015,011PXX11.XX11.230727154410.Z3I7,https://www.justdial.com/Gurgaon/Amosta-Solutions-Private-Limited-Stpi-Electronic-City-Gurgaon-Sector-18/011PXX11-XX11-230727154410-Z3I7_BZDET,4.3,https://content.jdmagicbox.com/v2/comp/delhi/i7/011pxx11.xx11.230727154410.z3i7/catalogue/amosta-solutions-private-limited-gurgaon-sector-18-gurgaon-placement-services-candidate--z4gzm0ucb3.jpg;https://content.jdmagicbox.com/comp/gurgaon/i7/011pxx11.xx11.230727154410.z3i7/catalogue/amosta-solutions-private-limited-gurgaon-sector-18-gurgaon-placement-services-candidate--ahj6vs2773.jpg;https://content.jdmagicbox.com/comp/gurgaon/i7/011pxx11.xx11.230727154410.z3i7/catalogue/amosta-solutions-private-limited-gurgaon-sector-18-gurgaon-placement-services-candidate--uc63o2r4hx.jpg;https://content.jdmagicbox.com/comp/gurgaon/i7/011pxx11.xx11.230727154410.z3i7/catalogue/amosta-solutions-private-limited-gurgaon-sector-18-gurgaon-placement-services-candidate--jovmw3pzrv.jpg;https://content.jdmagicbox.com/comp/gurgaon/i7/011pxx11.xx11.230727154410.z3i7/catalogue/amosta-solutions-private-limited-gurgaon-sector-18-gurgaon-placement-services-candidate--vminrzkq2w.jpg,1,5
Tripora Events and Travel,08147942734,, West Enclave Pitampura,West Enclave-Pitampura,delhi,5,52 Ratings,"Event Organisers, Wedding Planners",28.691583,77.102322,110034,011PXX11.XX11.260512163257.V1G2,https://www.justdial.com/Delhi/Tripora-Events-and-Travel-West-Enclave-Pitampura/011PXX11-XX11-260512163257-V1G2_BZDET,5,https://content.jdmagicbox.com/v2/comp/delhi/g2/011pxx11.xx11.260512163257.v1g2/catalogue/tripora-events-and-travel-delhi-event-organisers-8469x6set3.jpg;https://content.jdmagicbox.com/v2/comp/delhi/g2/011pxx11.xx11.260512163257.v1g2/catalogue/tripora-events-and-travel-west-enclave-pitampura-delhi-wedding-planners-4snk11wr8p.jpg;https://content.jdmagicbox.com/comp/def_content_category/event-organisers-for-wedding/event-organisers-for-wedding3-event-organisers-for-wedding-3-3rxun-event-organisers-for-wedding-1-8939d.jpg;https://content.jdmagicbox.com/comp/def_content_category/event-organisers-for-wedding/event-organisers-for-wedding4-event-organisers-for-wedding-4-hjxk3-event-organisers-for-wedding-2-kfera.jpg;https://content.jdmagicbox.com/comp/def_content_category/event-organisers-for-wedding/event-organisers-for-wedding5-event-organisers-for-wedding-5-xfluy-event-organisers-for-wedding-3-1b57a.jpg,1,5
Navyug Sound Event,08904967835,,Near Aata Chakki Lajwanti Garden,Street No.9 Lajwanti Garden,delhi,4.7,7 Ratings,"Event Organisers, Event Organisers For Jagran",28.6105627,77.1080646,110046,011PXX11.XX11.260216143448.T9B1,https://www.justdial.com/Delhi/Navyug-Sound-Event-Near-Aata-Chakki-Lajwanti-Garden/011PXX11-XX11-260216143448-T9B1_BZDET,4.7,https://content.jdmagicbox.com/v2/comp/delhi/b1/011pxx11.xx11.260216143448.t9b1/catalogue/navyug-sound-event-lajwanti-garden-delhi-event-organisers-sw11o7plp8.jpg;https://content.jdmagicbox.com/v2/comp/delhi/b1/011pxx11.xx11.260216143448.t9b1/catalogue/navyug-sound-event-lajwanti-garden-delhi-event-organisers-1oeqq2jjni.jpg;https://content.jdmagicbox.com/v2/comp/delhi/b1/011pxx11.xx11.260216143448.t9b1/catalogue/navyug-sound-event-lajwanti-garden-delhi-event-organisers-1p93efn8fw.jpg;https://content.jdmagicbox.com/v2/comp/delhi/b1/011pxx11.xx11.260216143448.t9b1/catalogue/navyug-sound-event-lajwanti-garden-delhi-event-organisers-us294achy1.jpg;https://content.jdmagicbox.com/v2/comp/delhi/b1/011pxx11.xx11.260216143448.t9b1/catalogue/navyug-sound-event-lajwanti-garden-delhi-event-organisers-2o7lny2erk.jpg,1,5
Party Plannerz,08105639072,, Noida Sector 48,Noida Sector 48,Delhi,4.1,50 Ratings,"Caterers, Balloon Decorators",28.570872222222,77.326513888889,201301,011PXX11.XX11.150210153440.A6A5,https://www.justdial.com/Noida/Party-Plannerz-Noida-Sector-48/011PXX11-XX11-150210153440-A6A5_BZDET,4.1,https://content.jdmagicbox.com/comp/noida/a5/011pxx11.xx11.150210153440.a6a5/catalogue/party-plannerz-noida-sector-48-noida-balloon-decorators-2akvtx9.jpg;https://content.jdmagicbox.com/v2/comp/noida/a5/011pxx11.xx11.150210153440.a6a5/catalogue/party-plannerz-noida-sector-48-noida-balloon-decorators-pmhcd9.jpg;https://content.jdmagicbox.com/v2/comp/noida/a5/011pxx11.xx11.150210153440.a6a5/catalogue/party-plannerz-noida-sector-48-noida-balloon-decorators-rnvq57.jpg;https://content.jdmagicbox.com/comp/noida/a5/011pxx11.xx11.150210153440.a6a5/catalogue/party-plannerz-noida-sector-48-noida-balloon-decorators-4hglpav.jpg;https://content.jdmagicbox.com/comp/noida/a5/011pxx11.xx11.150210153440.a6a5/catalogue/party-plannerz-noida-sector-48-noida-balloon-decorators-3mwo7ko.jpg,1,5
Pathak Musicals Group,08904181774,,Fathepur Chandila Faridabad Sector 21,ItI Road Faridabad Sector 21,delhi,3.5,2 Ratings,"Event Organisers For Jagran, Singers",28.3864324,77.3194103,121001,011PXX11.XX11.260615063016.M3U2,https://www.justdial.com/Faridabad/Pathak-Musicals-Group-Fathepur-Chandila-Faridabad-Sector-21/011PXX11-XX11-260615063016-M3U2_BZDET,3.5,https://content.jdmagicbox.com/v2/comp/delhi/u2/011pxx11.xx11.260615063016.m3u2/catalogue/pathak-musicals-events-faridabad-sector-21-faridabad-event-organisers-for-devotional-program-nd3p1f2awh.jpg;https://content.jdmagicbox.com/v2/comp/delhi/u2/011pxx11.xx11.260615063016.m3u2/catalogue/pathak-musicals-group-faridabad-sector-21-faridabad-event-organisers-for-devotional-program-h1qv0q8u7b.jpg;https://content.jdmagicbox.com/v2/comp/delhi/u2/011pxx11.xx11.260615063016.m3u2/catalogue/pathak-musicals-group-faridabad-sector-21-faridabad-event-organisers-for-devotional-program-zepr5g7sbv.jpg;https://content.jdmagicbox.com/v2/comp/delhi/u2/011pxx11.xx11.260615063016.m3u2/catalogue/pathak-musicals-group-faridabad-sector-21-faridabad-event-organisers-for-devotional-program-mkqsilziga.jpg;https://content.jdmagicbox.com/v2/comp/faridabad/u2/011pxx11.xx11.260615063016.m3u2/catalogue/pathak-musicals-events-faridabad-sector-21-faridabad-event-organisers-for-devotional-program-5y9mx9asmv.jpg,1,5
Karo Event,08460428915,,Near By Royal Market Rohini,Sector 20 Rohini Rohini,delhi,5,2 Ratings,"Event Organisers, Wedding Bands",28.733205549658,77.106210077433,110085,011PXX11.XX11.250501102511.V1C5,https://www.justdial.com/Delhi/Karo-Event-Near-By-Royal-Market-Rohini/011PXX11-XX11-250501102511-V1C5_BZDET,5,https://content.jdmagicbox.com/v2/comp/delhi/c5/011pxx11.xx11.250501102511.v1c5/catalogue/aakaar-music-solutions-rohini-delhi-event-organisers-aregu9puzi.jpg;https://content.jdmagicbox.com/v2/comp/delhi/c5/011pxx11.xx11.250501102511.v1c5/catalogue/aakaar-music-solutions-rohini-delhi-event-organisers-yqvi44endr.jpg;https://content.jdmagicbox.com/v2/comp/delhi/c5/011pxx11.xx11.250501102511.v1c5/catalogue/karo-event-rohini-delhi-event-organisers-dz068kxbsx.jpg;https://content.jdmagicbox.com/v2/comp/delhi/c5/011pxx11.xx11.250501102511.v1c5/catalogue/aakaar-music-solutions-rohini-delhi-event-organisers-px0uhwwnk2.jpg;https://content.jdmagicbox.com/v2/comp/delhi/c5/011pxx11.xx11.250501102511.v1c5/catalogue/aakaar-music-solutions-rohini-delhi-event-organisers-ykabe6ty3m.jpg,1,5
Iconex Exhibitions Pvt Ltd,07041601465,,Near Govindpri Metro Station Okhla Industrial Area Phase 2 Block A,Okhla Industrial Area Phase 2 Block A,delhi,5,11 Ratings,"Event Organisers, Event Management Companies",28.5386879,77.2694712,110020,011PXX11.XX11.250820165313.A3N2,https://www.justdial.com/Delhi/Iconex-Exhibitions-Pvt-Ltd-Near-Govindpri-Metro-Station-Okhla-Industrial-Area-Phase-2-Block-A/011PXX11-XX11-250820165313-A3N2_BZDET,5,https://content.jdmagicbox.com/v2/comp/delhi/n2/011pxx11.xx11.250820165313.a3n2/catalogue/iconex-exhibitions-pvt-ltd-okhla-industrial-area-phase-2-block-a-delhi-event-management-companies-aufqdtzj8v.jpg;https://content.jdmagicbox.com/v2/comp/delhi/n2/011pxx11.xx11.250820165313.a3n2/catalogue/iconex-exhibitions-pvt-ltd-okhla-industrial-area-phase-2-block-a-delhi-event-management-companies-np8h4qwmz0.jpg;https://content.jdmagicbox.com/v2/comp/delhi/n2/011pxx11.xx11.250820165313.a3n2/catalogue/iconex-exhibitions-pvt-ltd-okhla-industrial-area-phase-2-block-a-delhi-event-management-companies-ltqy5h9os5.jpg;https://content.jdmagicbox.com/v2/comp/delhi/n2/011pxx11.xx11.250820165313.a3n2/catalogue/iconex-exhibitions-pvt-ltd-okhla-industrial-area-phase-2-block-a-delhi-event-management-companies-jnn9aqmvx1.jpg;https://content.jdmagicbox.com/v2/comp/delhi/n2/011pxx11.xx11.250820165313.a3n2/catalogue/iconex-exhibitions-pvt-ltd-okhla-industrial-area-phase-2-block-a-delhi-event-management-companies-dgsujgzp7i.jpg,1,5
V Star Events Planner Caterers & Decorators,09606235047,,PVR Cinema Vikaspuri,M Block Vikaspuri,delhi,3.5,2 Ratings,"Caterers, Tent House",28.639084,77.074778,110018,011PXX11.XX11.251225175500.S1E1,https://www.justdial.com/Delhi/V-Star-Events-Planner-Caterers-Decorators-Pvr-Cinema-Vikaspuri/011PXX11-XX11-251225175500-S1E1_BZDET,3.5,https://content.jdmagicbox.com/v2/comp/delhi/e1/011pxx11.xx11.251225175500.s1e1/catalogue/v-star-events-planner-caterers-and-decorators-vikaspuri-delhi-event-organisers-98j2gjw0ou.jpg;https://content.jdmagicbox.com/v2/comp/delhi/e1/011pxx11.xx11.251225175500.s1e1/catalogue/v-star-events-planner-caterers-and-decorators-vikaspuri-delhi-event-organisers-11vsudm7dd.jpg;https://content.jdmagicbox.com/v2/comp/delhi/e1/011pxx11.xx11.251225175500.s1e1/catalogue/v-star-events-planner-caterers-and-decorators-vikaspuri-delhi-event-organisers-0xb9h4ljfb.jpg;https://content.jdmagicbox.com/v2/comp/delhi/e1/011pxx11.xx11.251225175500.s1e1/catalogue/v-star-events-planner-caterers-and-decorators-vikaspuri-delhi-event-organisers-6vqqih1x72.jpg;https://content.jdmagicbox.com/v2/comp/delhi/e1/011pxx11.xx11.251225175500.s1e1/catalogue/v-star-events-planner-caterers-and-decorators-vikaspuri-delhi-event-organisers-v6s0xud4hs.jpg,1,5
New Generations Events,09972265590,,Near Shiv ICE Factory Basai Gurgaon,Industrial Area Basai Gurgaon,delhi,4.5,81 Ratings,"Tent House, Event Organisers",28.464652840599,76.980571728054,122006,011PXX11.XX11.240207150934.R6L9,https://www.justdial.com/Gurgaon/New-Generations-Events-Near-Shiv-Ice-Factory-Basai-Gurgaon/011PXX11-XX11-240207150934-R6L9_BZDET,4.5,https://content.jdmagicbox.com/v2/comp/delhi/l9/011pxx11.xx11.240207150934.r6l9/catalogue/new-generations-events-basai-gurgaon-gurgaon-tent-house-1ei9yl0vwy.jpg;https://content.jdmagicbox.com/v2/comp/delhi/l9/011pxx11.xx11.240207150934.r6l9/catalogue/new-generations-events-basai-gurgaon-gurgaon-tent-house-rlarv2tum9.jpg;https://content.jdmagicbox.com/v2/comp/delhi/l9/011pxx11.xx11.240207150934.r6l9/catalogue/new-generations-events-basai-gurgaon-gurgaon-tent-house-fwr9lojmem.jpg;https://content.jdmagicbox.com/v2/comp/delhi/l9/011pxx11.xx11.240207150934.r6l9/catalogue/new-generations-events-basai-gurgaon-gurgaon-tent-house-0vj92dwr81.jpg;https://content.jdmagicbox.com/v2/comp/delhi/l9/011pxx11.xx11.240207150934.r6l9/catalogue/new-generations-events-basai-gurgaon-gurgaon-tent-house-9bv7lunrcn.jpg,1,5
Pp Events Entertainment,09980118593,,Near Hanuman Chowk Burari,Gali No. 116 Burari,delhi,4.6,11 Ratings,"Event Organisers, Event Organisers For Jagran",28.7493006,77.200613,110084,011PXX11.XX11.240402150319.A9Q7,https://www.justdial.com/Delhi/Pp-Events-Entertainment-Near-Hanuman-Chowk-Burari/011PXX11-XX11-240402150319-A9Q7_BZDET,4.6,https://content.jdmagicbox.com/v2/comp/delhi/q7/011pxx11.xx11.240402150319.a9q7/catalogue/pp-events-entertainment-burari-delhi-event-organisers-1wrfxciaqt.jpg;https://content.jdmagicbox.com/v2/comp/delhi/q7/011pxx11.xx11.240402150319.a9q7/catalogue/pp-events-entertainment-burari-delhi-event-organisers-baike0xv9d.jpg;https://content.jdmagicbox.com/v2/comp/delhi/q7/011pxx11.xx11.240402150319.a9q7/catalogue/pp-events-entertainment-burari-delhi-event-organisers-mclgipmhjs.jpg;https://content.jdmagicbox.com/v2/comp/delhi/q7/011pxx11.xx11.240402150319.a9q7/catalogue/pp-events-entertainment-burari-delhi-event-organisers-y7f16ir661.jpg;https://content.jdmagicbox.com/v2/comp/delhi/q7/011pxx11.xx11.240402150319.a9q7/catalogue/pp-events-entertainment-burari-delhi-event-organisers-zjrbcyscuc.jpg,1,5
Shivay Musical Group,08733916413,, Sector Mu 2 Greater Noida,Sector Mu 2-Greater Noida,delhi,5,9 Ratings,"Balloon Decorators, Flower Decorators",28.4742315,77.5727728,201310,011PXX11.XX11.260710151843.A6L5,https://www.justdial.com/Greater-Noida/Shivay-Musical-Group-Sector-Mu-2-Greater-Noida/011PXX11-XX11-260710151843-A6L5_BZDET,5,https://content.jdmagicbox.com/v2/comp/delhi/l5/011pxx11.xx11.260710151843.a6l5/catalogue/va89ky9b3a8xwlg-bbfxsomu85.jpg;https://content.jdmagicbox.com/v2/comp/delhi/l5/011pxx11.xx11.260710151843.a6l5/catalogue/ko4wq4xsjbck007-rkgzuj6oeo.jpg;https://content.jdmagicbox.com/v2/comp/delhi/l5/011pxx11.xx11.260710151843.a6l5/catalogue/6xn46haorucwq21-w1g8ghh944.jpg;https://content.jdmagicbox.com/v2/comp/delhi/l5/011pxx11.xx11.260710151843.a6l5/catalogue/e78fk3j89sisgqs-al9vxmujx6.jpg;https://content.jdmagicbox.com/v2/comp/delhi/l5/011pxx11.xx11.260710151843.a6l5/catalogue/shivay-musical-group-sector-mu-2-greater-noida-greater-noida-balloon-decorators-u12svnfeur.jpg,1,5
Xozin Production INC,08147006554,,Galaxy Greater Noida,Noida Greater Noida,delhi,4.6,110 Ratings,"Beauty Parlours, Photographers",28.4552520565,77.5046101212,201310,011PXX11.XX11.210515012005.S1D8,https://www.justdial.com/Greater-Noida/Xozin-Production-INC-Galaxy-Greater-Noida/011PXX11-XX11-210515012005-S1D8_BZDET,4.6,https://content.jdmagicbox.com/v2/comp/delhi/d8/011pxx11.xx11.210515012005.s1d8/catalogue/xozin-production-inc-greater-noida-greater-noida-commercial-photographers-burvndluyp.jpg;https://content.jdmagicbox.com/v2/comp/delhi/d8/011pxx11.xx11.210515012005.s1d8/catalogue/xozin-creators-inc-okhla-industrial-area-phase-2-delhi-photographers-tf86866os0.jpg;https://content.jdmagicbox.com/v2/comp/delhi/d8/011pxx11.xx11.210515012005.s1d8/catalogue/xozin-production-inc-greater-noida-greater-noida-commercial-photographers-xb7i8tsohb.jpg;https://content.jdmagicbox.com/v2/comp/delhi/d8/011pxx11.xx11.210515012005.s1d8/catalogue/xozin-creators-inc-okhla-industrial-area-phase-2-delhi-photographers-h45dspl1dg.jpg;https://content.jdmagicbox.com/v2/comp/delhi/d8/011pxx11.xx11.210515012005.s1d8/catalogue/xozin-production-inc-greater-noida-greater-noida-commercial-photographers-iri74qmrx3.jpg,1,5
Sovi Wedding Planner,08460237346,,Royal Heritage Ballabhgarh Faridabad,Tower 10 Ballabhgarh Faridabad,Delhi,4.4,10 Ratings,"Caterers, Tent House",28.337125,77.3530817,121004,011PXX11.XX11.160720171534.J9K1,https://www.justdial.com/Faridabad/Sovi-Wedding-Planner-Royal-Heritage-Ballabhgarh-Faridabad/011PXX11-XX11-160720171534-J9K1_BZDET,4.4,https://content.jdmagicbox.com/v2/comp/delhi/k1/011pxx11.xx11.160720171534.j9k1/catalogue/suvi-caterers-ballabhgarh-faridabad-faridabad-balloon-decorators-z627ehn83u.jpg;https://content.jdmagicbox.com/v2/comp/delhi/k1/011pxx11.xx11.160720171534.j9k1/catalogue/suvi-caterers-ballabhgarh-faridabad-faridabad-balloon-decorators-fov5g73phk.jpg;https://content.jdmagicbox.com/v2/comp/delhi/k1/011pxx11.xx11.160720171534.j9k1/catalogue/sovi-wedding-planner-ballabhgarh-faridabad-faridabad-caterers-2n0cr2ljwr.jpg;https://content.jdmagicbox.com/v2/comp/delhi/k1/011pxx11.xx11.160720171534.j9k1/catalogue/sovi-wedding-planner-ballabhgarh-faridabad-faridabad-caterers-u3tazkke1z.jpg;https://content.jdmagicbox.com/v2/comp/delhi/k1/011pxx11.xx11.160720171534.j9k1/catalogue/suvi-caterers-ballabhgarh-faridabad-faridabad-balloon-decorators-hkbss5rwm1.jpg,1,5
