name,phone,whatsapp,address,area,city,rating,reviews,categories,lat,lon,pincode,docid,weburl,rating_ln,images,verified,paid_status
Param Konark,09845205493,,Near Bahar Cinema Andheri East,J M Marg Andheri East,Mumbai,3.5,13 Ratings,"Event Organisers, Event Management Companies",19.111564,72.8532371,400069,022PXX22.XX22.110222112930.C2V2,https://www.justdial.com/Mumbai/Param-Konark-Near-Bahar-Cinema-Andheri-East/022PXX22-XX22-110222112930-C2V2_BZDET,3.5,https://content.jdmagicbox.com/v2/comp/mumbai/v2/022pxx22.xx22.110222112930.c2v2/catalogue/param-konark-andheri-east-mumbai-event-organisers-ch2sa8bw2v.jpg;https://content.jdmagicbox.com/v2/comp/mumbai/v2/022pxx22.xx22.110222112930.c2v2/catalogue/param-konark-andheri-east-mumbai-phenyl-manufacturers-qc0975tn0g.jpg,1,1
Jaiswal and Company,07048760802,, Laxmi Nagar,Aruna Park Laxmi Nagar,delhi,4,104 Ratings,"Tent House, Event Organisers",28.636021299722,77.282780099722,110092,011PXX11.XX11.230717125658.Y5N1,https://www.justdial.com/Delhi/Jaiswal-and-Company-Laxmi-Nagar/011PXX11-XX11-230717125658-Y5N1_BZDET,4,https://content.jdmagicbox.com/v2/comp/delhi/n1/011pxx11.xx11.230717125658.y5n1/catalogue/jaiswal-and-company-subhash-chowk-laxmi-nagar-delhi-event-organisers-for-corporate-pgyizzzmg6.jpg;https://content.jdmagicbox.com/v2/comp/delhi/n1/011pxx11.xx11.230717125658.y5n1/catalogue/jaiswal-and-company-subhash-chowk-laxmi-nagar-delhi-event-organisers-for-corporate-a19i6h1st5.jpg;https://content.jdmagicbox.com/v2/comp/delhi/n1/011pxx11.xx11.230717125658.y5n1/catalogue/jaiswal-and-company-subhash-chowk-laxmi-nagar-delhi-event-organisers-for-corporate-3141qbr4sh.jpg;https://content.jdmagicbox.com/v2/comp/delhi/n1/011pxx11.xx11.230717125658.y5n1/catalogue/jaiswal-and-company-subhash-chowk-laxmi-nagar-delhi-event-organisers-for-corporate-r7whzhqms5.jpg;https://content.jdmagicbox.com/v2/comp/delhi/n1/011pxx11.xx11.230717125658.y5n1/catalogue/jaiswal-and-company-subhash-chowk-laxmi-nagar-delhi-event-organisers-for-corporate-juvicrcrys.jpg,1,1
Smebizz,08460462723,,NEAR SBI Bank Pitampura,Lok Vihar Pitampura,delhi,5,202 Ratings,"Digital Marketing Services, Internet Website Developers",28.708100143946,77.1503869076,110034,011PXX11.XX11.240822040237.R6W7,https://www.justdial.com/Delhi/Smebizz-Near-Sbi-Bank-Pitampura/011PXX11-XX11-240822040237-R6W7_BZDET,5,https://content.jdmagicbox.com/v2/comp/delhi/w7/011pxx11.xx11.240822040237.r6w7/catalogue/smebizz-pitampura-delhi-digital-marketing-services-mgzagvyc64.jpg;https://content.jdmagicbox.com/v2/comp/delhi/w7/011pxx11.xx11.240822040237.r6w7/catalogue/vinayak-syndicate-pitampura-delhi-human-resource-consultants-sb9fmb9i1g.jpg;https://content.jdmagicbox.com/v2/comp/delhi/w7/011pxx11.xx11.240822040237.r6w7/catalogue/vinayak-syndicate-pitampura-delhi-human-resource-consultants-x3jv3nz1f1.jpg;https://content.jdmagicbox.com/v2/comp/delhi/w7/011pxx11.xx11.240822040237.r6w7/catalogue/vinayak-syndicate-pitampura-delhi-human-resource-consultants-vdk1bsboq3.jpg;https://content.jdmagicbox.com/comp/def_content/search-engine-optimization-services/1-search-engine-optimization-services-1-jv6kw.jpg,1,1
Kratika Media Networks,08460510996,, Manglia,402-403 APOLLO SQUARE Manglia,indore,5,1 Rating,"Event Organisers, Anchoring Services",22.724972998717,75.874906291511,453771,0731PX731.X731.250424170847.F2J8,https://www.justdial.com/Indore/Kratika-Media-Networks-Manglia/0731PX731-X731-250424170847-F2J8_BZDET,5,https://content.jdmagicbox.com/v2/comp/indore/j8/0731px731.x731.250424170847.f2j8/catalogue/kritika-media-networks-manglia-indore-event-management-companies-989eypo67e.jpg;https://content.jdmagicbox.com/v2/comp/indore/j8/0731px731.x731.250424170847.f2j8/catalogue/kritika-media-networks-manglia-indore-event-management-companies-9wp7mdz5no.jpg;https://content.jdmagicbox.com/v2/comp/indore/j8/0731px731.x731.250424170847.f2j8/catalogue/kratika-media-networks-manglia-indore-event-management-companies-a90g8pelj7.jpg;https://content.jdmagicbox.com/v2/comp/indore/j8/0731px731.x731.250424170847.f2j8/catalogue/kratika-media-networks-manglia-indore-event-management-companies-a90g8pelj7-250.jpg;https://content.jdmagicbox.com/v2/comp/indore/j8/0731px731.x731.250424170847.f2j8/catalogue/kritika-media-networks-manglia-indore-event-management-companies-9wp7mdz5no-250.jpg,1,1
All In One Event,08401427254,, South Tukoganj,234/B 2nd Floor18 MG Road Trade Centre South Tukoganj,indore,4,74 Ratings,"Event Organisers, Anchoring Services",22.7482975,75.8769702,452001,0731PX731.X731.240827115516.D2G6,https://www.justdial.com/Indore/All-In-One-Event-South-Tukoganj/0731PX731-X731-240827115516-D2G6_BZDET,4,https://content.jdmagicbox.com/v2/comp/indore/g6/0731px731.x731.240827115516.d2g6/catalogue/all-in-one-event-south-tukoganj-indore-event-organisers-qcv13tg4i5.jpg;https://content.jdmagicbox.com/v2/comp/indore/g6/0731px731.x731.240827115516.d2g6/catalogue/all-in-one-event-south-tukoganj-indore-event-organisers-6a39l0a6sh.jpg;https://content.jdmagicbox.com/v2/comp/indore/g6/0731px731.x731.240827115516.d2g6/catalogue/all-in-one-event-south-tukoganj-indore-event-organisers-3n17ud2ibu.jpg;https://content.jdmagicbox.com/v2/comp/nabarangpur/g6/0731px731.x731.240827115516.d2g6/catalogue/all-in-one-event-south-tukoganj-indore-event-organisers-6o07psy0t3.jpg;https://content.jdmagicbox.com/v2/comp/indore/g6/0731px731.x731.240827115516.d2g6/catalogue/all-in-one-event-south-tukoganj-indore-event-organisers-yks7ml9xa7.jpg,1,1
Pillaniya Sound Tent and Events,08904395593,,Near Hari Ram Mandir Lalgarh,Gali No 18 Lalgarh,bikaner,4.9,124 Ratings,"Event Organisers, Tent House",28.069158333333,73.342313888889,334001,9999PX151.X151.180728213758.H4U6,https://www.justdial.com/Bikaner/Pillaniya-Sound-Tent-and-Events-Near-Hari-Ram-Mandir-Lalgarh/9999PX151-X151-180728213758-H4U6_BZDET,4.9,https://content.jdmagicbox.com/v2/comp/bikaner/u6/9999px151.x151.180728213758.h4u6/catalogue/pillaniya-sound-tent-and-events-lalgarh-bikaner-tent-house-rbw8jpavfc.jpg;https://content.jdmagicbox.com/v2/comp/bikaner/u6/9999px151.x151.180728213758.h4u6/catalogue/pillaniya-sound-tent-and-events-lalgarh-bikaner-tent-house-0v22hhdism.jpg;https://content.jdmagicbox.com/v2/comp/bikaner/u6/9999px151.x151.180728213758.h4u6/catalogue/pillaniya-sound-tent-and-events-lalgarh-bikaner-tent-house-cvou9z16a1.jpg;https://content.jdmagicbox.com/v2/comp/bikaner/u6/9999px151.x151.180728213758.h4u6/catalogue/pillaniya-sound-tent-and-events-lalgarh-bikaner-tent-house-ikp0p6zey8.jpg;https://content.jdmagicbox.com/v2/comp/bikaner/u6/9999px151.x151.180728213758.h4u6/catalogue/pillaniya-sound-tent-and-events-lalgarh-bikaner-tent-house-3ju8gk3sbq.jpg,1,1
Pawan Event Planner,08511894774,, Rampura Basti,Street No 9 Rampura Basti,bikaner,5,12 Ratings,"Event Organisers, Tent House",28.0482078,73.3062622,334004,9999PX151.X151.250910183729.E1D6,https://www.justdial.com/Bikaner/Pawan-Event-Planner-Rampura-Basti/9999PX151-X151-250910183729-E1D6_BZDET,5,https://content.jdmagicbox.com/v2/comp/bikaner/d6/9999px151.x151.250910183729.e1d6/catalogue/pawan-event-planner-rampura-basti-bikaner-event-organisers-ocq6jiyudf.jpg;https://content.jdmagicbox.com/v2/comp/bikaner/d6/9999px151.x151.250910183729.e1d6/catalogue/pawan-event-planner-rampura-basti-bikaner-event-organisers-cci0qdbbr4.jpg;https://content.jdmagicbox.com/v2/comp/bikaner/d6/9999px151.x151.250910183729.e1d6/catalogue/pawan-event-planner-rampura-basti-bikaner-event-organisers-qrtih8q71y.jpg;https://content.jdmagicbox.com/v2/comp/bikaner/d6/9999px151.x151.250910183729.e1d6/catalogue/pawan-event-planner-rampura-basti-bikaner-event-organisers-r0vs1ln7to.jpg;https://content.jdmagicbox.com/v2/comp/bikaner/d6/9999px151.x151.250910183729.e1d6/catalogue/pawan-event-planner-rampura-basti-bikaner-event-organisers-t2zs3uho1e.jpg,1,1
Rajputana Events and Online Cake & Flowers,08401983358,,Near Baba Bhawan MG Road,Pawanpuri MG Road,Bikaner,4,14 Ratings,"Tiffin Services, Banquet Halls",27.9952893333,73.3354781111,334001,9999PX151.X151.150611112055.A3B4,https://www.justdial.com/Bikaner/Rajputana-Events-and-Online-Cake-Flowers-Near-Baba-Bhawan-Mg-Road/9999PX151-X151-150611112055-A3B4_BZDET,4,https://content.jdmagicbox.com/comp/bikaner/b4/9999px151.x151.150611112055.a3b4/catalogue/rajputana-events-and-online-cake-and-flowers-bikaner-florists-hv7cxhrsr5.jpg;https://content.jdmagicbox.com/comp/bikaner/b4/9999px151.x151.150611112055.a3b4/catalogue/rajputana-events-and-online-cake-and-flowers-bikaner-florists-67mmglzmum.jpg;https://content.jdmagicbox.com/comp/bikaner/b4/9999px151.x151.150611112055.a3b4/catalogue/rajputana-events-and-online-cake-and-flowers-bikaner-florists-u7qnoobltj.jpg;https://content.jdmagicbox.com/comp/bikaner/b4/9999px151.x151.150611112055.a3b4/catalogue/rajputana-events-and-online-cake-and-flowers-bikaner-florists-49emskgcdq.jpg;https://content.jdmagicbox.com/comp/bikaner/b4/9999px151.x151.150611112055.a3b4/catalogue/rajputana-events-and-online-cake-and-flowers-bikaner-florists-noiy9ohsxw.jpg,1,1
Harshit Tent Palace,08460566054,,Outside Pabubari Gate Pabubari,Pabubari,Bikaner,4.9,4 Ratings,"Tent House, Event Organisers",28.019333,73.305113,334001,9999PX151.X151.151215144546.A7R9,https://www.justdial.com/Bikaner/Harshit-Tent-Palace-Outside-Pabubari-Gate-Pabubari/9999PX151-X151-151215144546-A7R9_BZDET,4.9,https://content.jdmagicbox.com/comp/bikaner/r9/9999px151.x151.151215144546.a7r9/catalogue/harshit-tent-palace-bikaner-ho-bikaner-event-organisers-47jtmkrpgk.jpg;https://content.jdmagicbox.com/comp/bikaner/r9/9999px151.x151.151215144546.a7r9/catalogue/harshit-tent-palace-bikaner-ho-bikaner-event-organisers-o3mo1qb7lm.jpg;https://content.jdmagicbox.com/comp/bikaner/r9/9999px151.x151.151215144546.a7r9/catalogue/harshit-tent-palace-bikaner-ho-bikaner-event-organisers-jbxi7ak.jpg;https://content.jdmagicbox.com/comp/bikaner/r9/9999px151.x151.151215144546.a7r9/catalogue/harshit-tent-palace-bikaner-ho-bikaner-event-organisers-t7e6h60gsm.jpg;https://content.jdmagicbox.com/comp/bikaner/r9/9999px151.x151.151215144546.a7r9/catalogue/harshit-tent-palace-bikaner-ho-bikaner-event-organisers-ynustot.jpg,1,1
Verma Event,07041687561,, Gangashahar,Near Gangasahar Police Station Gangashahar,bikaner,5,12 Ratings,"Event Organisers, Birthday Party Decorators",27.9905264,73.2988485,334401,9999PX151.X151.241105155006.B2I9,https://www.justdial.com/Bikaner/Verma-Event-Gangashahar/9999PX151-X151-241105155006-B2I9_BZDET,5,https://content.jdmagicbox.com/v2/comp/bikaner/i9/9999px151.x151.241105155006.b2i9/catalogue/verma-event-gangashahar-bikaner-balloon-decorators-f7stacyu44.jpg;https://content.jdmagicbox.com/v2/comp/bikaner/i9/9999px151.x151.241105155006.b2i9/catalogue/verma-event-gangashahar-bikaner-balloon-decorators-471nmqgdyz.jpg;https://content.jdmagicbox.com/v2/comp/bikaner/i9/9999px151.x151.241105155006.b2i9/catalogue/verma-event-gangashahar-bikaner-balloon-decorators-qmjkpmesob.jpg;https://content.jdmagicbox.com/v2/comp/bikaner/i9/9999px151.x151.241105155006.b2i9/catalogue/verma-event-gangashahar-bikaner-balloon-decorators-50qhd8uhaq.jpg;https://content.jdmagicbox.com/v2/comp/bikaner/i9/9999px151.x151.241105155006.b2i9/catalogue/verma-event-gangashahar-bikaner-balloon-decorators-o3rqpmzk20.jpg,1,1
Jyoti Event,08460272296,,Near Bhattar Middle School Gangashahar,Baba Ramdev Road Gangashahar,bikaner,4.9,7 Ratings,"Event Organisers, Birthday Party Decorators",27.982848277778,73.295626027778,334401,9999PX151.X151.220509125451.R4C5,https://www.justdial.com/Bikaner/Jyoti-Event-Near-Bhattar-Middle-School-Gangashahar/9999PX151-X151-220509125451-R4C5_BZDET,4.9,https://content.jdmagicbox.com/comp/bikaner/c5/9999px151.x151.220509125451.r4c5/catalogue/jyoti-events-gangashahar-bikaner-event-organisers-yxdovusvlb.jpg;https://content.jdmagicbox.com/comp/bikaner/c5/9999px151.x151.220509125451.r4c5/catalogue/jyoti-events-gangashahar-bikaner-event-organisers-avqy44wp02.jpg;https://content.jdmagicbox.com/comp/bikaner/c5/9999px151.x151.220509125451.r4c5/catalogue/jyoti-events-gangashahar-bikaner-event-organisers-46jngispda.jpg;https://content.jdmagicbox.com/comp/bikaner/c5/9999px151.x151.220509125451.r4c5/catalogue/jyoti-events-gangashahar-bikaner-event-organisers-tyc90g1v6u.jpg;https://content.jdmagicbox.com/comp/bikaner/c5/9999px151.x151.220509125451.r4c5/catalogue/jyoti-events-gangashahar-bikaner-event-organisers-rmm2htjzxs.jpg,1,1
Hotel Teja Garden,08147966561,,Near Jaipur Highway Sheruna,National Highway 11 Sheruna,Bikaner,4,"2,314 Ratings",,28.0825478,73.7200223,331811,9999PX151.X151.150430144335.H2H8,https://www.justdial.com/Bikaner/Hotel-Teja-Garden-Near-Jaipur-Highway-Sheruna/9999PX151-X151-150430144335-H2H8_BZDET,4,https://content.jdmagicbox.com/v2/comp/bikaner/h8/9999px151.x151.150430144335.h2h8/catalogue/hotel-teja-garden-sheruna-bikaner-hotels-1cf1nfu479.jpg;https://content.jdmagicbox.com/v2/comp/bikaner/h8/9999px151.x151.150430144335.h2h8/catalogue/hotel-teja-garden-sheruna-bikaner-hotels-t451kta37b.jpg;https://content.jdmagicbox.com/comp/bikaner/h8/9999px151.x151.150430144335.h2h8/catalogue/hotel-teja-garden-sheruna-bikaner-hotels-nxu1t2i9sd.jpg;https://content.jdmagicbox.com/comp/bikaner/h8/9999px151.x151.150430144335.h2h8/catalogue/hotel-teja-garden-sheruna-bikaner-hotels-e6xvwbh86n.jpg;https://content.jdmagicbox.com/comp/bikaner/h8/9999px151.x151.150430144335.h2h8/catalogue/hotel-teja-garden-sheruna-bikaner-hotels-7kef60e2mw.jpg,1,1
Janta Tent House,09054301145,,Opposite Toliyaarsar Bhairowji Temple Alakh Sagar Road,Alakh Sagar Road Alakh Sagar Road,bikaner,4.5,29 Ratings,"Tent House, Event Organisers",28.0176333,73.3154771,334001,9999PX151.X151.210326162026.L2P1,https://www.justdial.com/Bikaner/Janta-Tent-House-Opposite-Toliyaarsar-Bhairowji-Temple-Alakh-Sagar-Road/9999PX151-X151-210326162026-L2P1_BZDET,4.5,https://content.jdmagicbox.com/comp/bikaner/p1/9999px151.x151.210326162026.l2p1/catalogue/janta-tent-house-bikaner-tent-house-y100gz8631.jpg;https://content.jdmagicbox.com/v2/comp/bikaner/p1/9999px151.x151.210326162026.l2p1/catalogue/janta-tent-house-alakh-sagar-road-bikaner-tent-house-a2njz8zxbp.jpg;https://content.jdmagicbox.com/comp/bikaner/p1/9999px151.x151.210326162026.l2p1/catalogue/janta-tent-house-alakh-sagar-road-bikaner-tent-house-7ulqyzttco.jpg;https://content.jdmagicbox.com/comp/bikaner/p1/9999px151.x151.210326162026.l2p1/catalogue/janta-tent-house-alakh-sagar-road-bikaner-tent-house-lq4ehkc1ge.jpg;https://content.jdmagicbox.com/comp/bikaner/p1/9999px151.x151.210326162026.l2p1/catalogue/janta-tent-house-alakh-sagar-road-bikaner-tent-house-c7nint4fjc.jpg,1,6
Jagdamba Catering & Events,08511893246,,Near Bikaner Nursing Home Pawanpuri Kisamidesar,Main Market Kisamidesar,Bikaner,5,2 Ratings,"Event Organisers, Caterers",28.0108323,73.3477867,334001,9999PX151.X151.170118170553.C7Y8,https://www.justdial.com/Bikaner/Jagdamba-Catering-Events-Near-Bikaner-Nursing-Home-Pawanpuri-Kisamidesar/9999PX151-X151-170118170553-C7Y8_BZDET,5,https://content.jdmagicbox.com/comp/bikaner/y8/9999px151.x151.170118170553.c7y8/catalogue/jagdamba-catering-and-events-bikaner-bikaner-caterers-7m46z.jpg;https://content.jdmagicbox.com/comp/bikaner/y8/9999px151.x151.170118170553.c7y8/catalogue/jagdamba-catering-and-events-bikaner-bikaner-caterers-lixft6v4yj.jpg;https://content.jdmagicbox.com/comp/bikaner/y8/9999px151.x151.170118170553.c7y8/catalogue/jagdamba-catering-and-events-bikaner-bikaner-caterers-1a3an9bxl8.jpg;https://content.jdmagicbox.com/comp/bikaner/y8/9999px151.x151.170118170553.c7y8/catalogue/jagdamba-catering-and-events-bikaner-bikaner-caterers-yi112lf1fk.jpg;https://content.jdmagicbox.com/comp/bikaner/y8/9999px151.x151.170118170553.c7y8/catalogue/jagdamba-catering-and-events-bikaner-bikaner-caterers-z7v0un94d5.jpg,1,1
M B Events & Caterers,08861217894,,Near Bada Ganesh Ji Mandir Gokul Circle,Gokul Circle Gokul Circle,Bikaner,4.6,9 Ratings,"Tent House, Event Organisers",28.013516,73.2928009,334001,9999PX151.X151.180120152105.T2M1,https://www.justdial.com/Bikaner/M-B-Events-Caterers-Near-Bada-Ganesh-Ji-Mandir-Gokul-Circle/9999PX151-X151-180120152105-T2M1_BZDET,4.6,https://content.jdmagicbox.com/comp/bikaner/m1/9999px151.x151.180120152105.t2m1/catalogue/m-b-events-and-caterers-bikaner-ho-bikaner-caterers-1esghp0opi.jpg;https://content.jdmagicbox.com/comp/bikaner/m1/9999px151.x151.180120152105.t2m1/catalogue/m-b-events-and-caterers-bikaner-ho-bikaner-caterers-hgjnsmy504.jpg;https://content.jdmagicbox.com/comp/bikaner/m1/9999px151.x151.180120152105.t2m1/catalogue/m-b-events-and-caterers-bikaner-ho-bikaner-caterers-9g2f6s4bww.jpg;https://content.jdmagicbox.com/comp/bikaner/m1/9999px151.x151.180120152105.t2m1/catalogue/m-b-events-and-caterers-bikaner-ho-bikaner-caterers-01yyjm6msf.jpg;https://content.jdmagicbox.com/comp/bikaner/m1/9999px151.x151.180120152105.t2m1/catalogue/m-b-events-and-caterers-bikaner-ho-bikaner-caterers-evs2zcltnd.jpg,1,1
Alankar Events,09731637531,,Near Bagri Hospital Polytechnic College Bikaner HO,Bikaner Bikaner HO,bikaner,3.8,8 Ratings,"Event Organisers, Wedding Planners",28.02439,73.322445,334001,9999PX151.X151.211216162751.Z8F3,https://www.justdial.com/Bikaner/Alankar-Events-Near-Bagri-Hospital-Polytechnic-College-Bikaner-Ho/9999PX151-X151-211216162751-Z8F3_BZDET,3.8,https://content.jdmagicbox.com/comp/bikaner/f3/9999px151.x151.211216162751.z8f3/catalogue/tailang-events-bikaner-ho-bikaner-event-organisers-evax4kjudb.jpg;https://content.jdmagicbox.com/comp/bikaner/f3/9999px151.x151.211216162751.z8f3/catalogue/tailang-events-bikaner-ho-bikaner-event-organisers-zm01jmr9gm.jpg;https://content.jdmagicbox.com/comp/bikaner/f3/9999px151.x151.211216162751.z8f3/catalogue/tailang-events-bikaner-ho-bikaner-event-organisers-8i4m4ej1eq.jpg;https://content.jdmagicbox.com/comp/bikaner/f3/9999px151.x151.211216162751.z8f3/catalogue/tailang-events-bikaner-ho-bikaner-event-organisers-g5rkq1qi8q.jpg;https://content.jdmagicbox.com/comp/bikaner/f3/9999px151.x151.211216162751.z8f3/catalogue/tailang-events-bikaner-ho-bikaner-event-organisers-ux94fkfdpy.jpg,1,1
Balaji Resort,08735836595,, Old Bikaner,VILLAGE RAISAR Old Bikaner,Bikaner,4,204 Ratings,,28.056417,73.493073,334001,9999PX151.X151.100723171203.W1S6,https://www.justdial.com/Bikaner/Balaji-Resort-Old-Bikaner/9999PX151-X151-100723171203-W1S6_BZDET,4,https://content.jdmagicbox.com/comp/bikaner/s6/9999px151.x151.100723171203.w1s6/catalogue/balaji-resort-bikaner-ho-bikaner-banquet-halls-2y0q5kkmol.jpg;https://content.jdmagicbox.com/comp/bikaner/s6/9999px151.x151.100723171203.w1s6/catalogue/balaji-resort-bikaner-ho-bikaner-banquet-halls-243wfag3rk.jpg;https://content.jdmagicbox.com/comp/bikaner/s6/9999px151.x151.100723171203.w1s6/catalogue/balaji-resort-bikaner-ho-bikaner-banquet-halls-a78zvgfnln.jpg;https://content.jdmagicbox.com/comp/bikaner/s6/9999px151.x151.100723171203.w1s6/catalogue/balaji-resort-bikaner-ho-bikaner-marriage-lawns-b94544x6a2.jpg;https://content.jdmagicbox.com/comp/bikaner/s6/9999px151.x151.100723171203.w1s6/catalogue/balaji-resort-bikaner-ho-bikaner-banquet-halls-2vlj1l64cx.jpg,1,1
Roopji Halwai and Caterers,08460275252,,Purani Shivbari Road Bikaner Agra Road,Ambedkar Colony Bikaner Agra Road,Bikaner,4.8,67 Ratings,"Event Organisers, Wedding Venues",27.9978,73.3426843,334001,9999PX151.X151.181205233930.R7H6,https://www.justdial.com/Bikaner/Roopji-Halwai-and-Caterers-Purani-Shivbari-Road-Bikaner-Agra-Road/9999PX151-X151-181205233930-R7H6_BZDET,4.8,https://content.jdmagicbox.com/comp/bikaner/h6/9999px151.x151.181205233930.r7h6/catalogue/roopji-halwai-and-caterers-jnv-colony-bikaner-caterers-ig2xwdd7yp.jpg;https://content.jdmagicbox.com/comp/bikaner/h6/9999px151.x151.181205233930.r7h6/catalogue/ruparam-halwai-and-caterers-shiv-bari-bikaner-caterers-gxhh6sxl0w.jpg;https://content.jdmagicbox.com/comp/bikaner/h6/9999px151.x151.181205233930.r7h6/catalogue/roopji-halwai-and-caterers-jnv-colony-bikaner-caterers-v41ner2i6s.jpg;https://content.jdmagicbox.com/comp/bikaner/h6/9999px151.x151.181205233930.r7h6/catalogue/roopji-halwai-and-caterers-jnv-colony-bikaner-caterers-pjlje88ysq.jpg;https://content.jdmagicbox.com/comp/bikaner/h6/9999px151.x151.181205233930.r7h6/catalogue/roopji-halwai-and-caterers-jnv-colony-bikaner-caterers-tcfv99f6co.jpg,1,1
Bikaner Generator .Thalpati Electric & D.G. Rental,08734930264,,Near By Dharni Dhar Ground Bikaner HO,Out Side Usta Bari Bikaner HO,bikaner,4.8,6 Ratings,"Event Organisers, Generators On Rent",28.077968972222,73.154178972222,334001,9999PX151.X151.121028191537.I5F4,https://www.justdial.com/Bikaner/Bikaner-Generator-Thalpati-Electric-DG-Rental-Near-By-Dharni-Dhar-Ground-Bikaner-Ho/9999PX151-X151-121028191537-I5F4_BZDET,4.8,https://content.jdmagicbox.com/comp/bikaner/f4/9999px151.x151.121028191537.i5f4/catalogue/bikaner-geneter-thalpati-electric-and-d-g-rental-bikaner-ho-bikaner-lighting-decorators-gt6bzjaq1j.jpg;https://content.jdmagicbox.com/comp/bikaner/f4/9999px151.x151.121028191537.i5f4/catalogue/bikaner-geneter-thalpati-electric-and-d-g-rental-bikaner-ho-bikaner-lighting-decorators-lk3p1ebf1o.jpg;https://content.jdmagicbox.com/comp/bikaner/f4/9999px151.x151.121028191537.i5f4/catalogue/bikaner-geneter-thalpati-electric-and-d-g-rental-bikaner-ho-bikaner-lighting-decorators-m18pcdf4gb.jpg;https://content.jdmagicbox.com/comp/bikaner/f4/9999px151.x151.121028191537.i5f4/catalogue/bikaner-geneter-thalpati-electric-and-d-g-rental-bikaner-ho-bikaner-lighting-decorators-p1rvskyo7f.jpg;https://content.jdmagicbox.com/v2/comp/bikaner/f4/9999px151.x151.121028191537.i5f4/catalogue/bikaner-geneter-thalpati-electric-and-d-g-rental-bikaner-ho-bikaner-lighting-decorators-18yzh5qewu.jpg,1,1
Vinayak Events - A Complete Wedding Planner,08511277463,,Near Vishal Mega Mart Gangashahar Road,G S Road Gangashahar Road,Bikaner,4.9,45 Ratings,"Tent House, Event Organisers",28.0120733,73.313421,334001,9999PX151.X151.131228150020.H9J3,https://www.justdial.com/Bikaner/Vinayak-Events-A-Complete-Wedding-Planner-Near-Vishal-Mega-Mart-Gangashahar-Road/9999PX151-X151-131228150020-H9J3_BZDET,4.9,https://content.jdmagicbox.com/comp/bikaner/j3/9999px151.x151.131228150020.h9j3/catalogue/vinayak-events-a-complete-wedding-planner-bikaner-bikaner-tent-house-g1canwap8e.jpg;https://content.jdmagicbox.com/comp/bikaner/j3/9999px151.x151.131228150020.h9j3/catalogue/vinayak-events-a-complete-wedding-planner-bikaner-bikaner-tent-house-ykls31t4m6.jpg;https://content.jdmagicbox.com/comp/bikaner/j3/9999px151.x151.131228150020.h9j3/catalogue/vinayak-events-a-complete-wedding-planner-bikaner-bikaner-tent-house-2o8tx.jpg;https://content.jdmagicbox.com/comp/bikaner/j3/9999px151.x151.131228150020.h9j3/catalogue/vinayak-events-a-complete-wedding-planner-bikaner-bikaner-tent-house-nvpmxb3p2x.jpg;https://content.jdmagicbox.com/comp/bikaner/j3/9999px151.x151.131228150020.h9j3/catalogue/vinayak-events-a-complete-wedding-planner-bikaner-bikaner-tent-house-6l7t513sb6.jpg,1,1
Vishal Music Arranger,08488024380,,Near Ram Mandir Malavali,Bhangarwadi Road Malavali,lonavala,5,117 Ratings,"Camp Organisers, Balloon Decorators",18.7450304,73.4164639,410401,9999P2114.2114.170402093843.Y5B8,https://www.justdial.com/Lonavala/Vishal-Music-Arranger-Near-Ram-Mandir-Malavali/9999P2114-2114-170402093843-Y5B8_BZDET,5,https://content.jdmagicbox.com/comp/lonavala/b8/9999p2114.2114.170402093843.y5b8/catalogue/vishal-music-arranger-lonavala-lonavala-musicians-5ic4yqyrnf.jpg;https://content.jdmagicbox.com/v2/comp/lonavala/b8/9999p2114.2114.170402093843.y5b8/catalogue/vishal-music-arranger-lonavala-lonavala-musicians-eskaufb2q5.jpg;https://content.jdmagicbox.com/v2/comp/lonavala/b8/9999p2114.2114.170402093843.y5b8/catalogue/vishal-music-arranger-lonavala-lonavala-musicians-qz4gsphwbi.jpg;https://content.jdmagicbox.com/comp/lonavala/b8/9999p2114.2114.170402093843.y5b8/catalogue/vishal-music-arranger-lonavala-1gpwtbucde.jpg;https://content.jdmagicbox.com/v2/comp/lonavala/b8/9999p2114.2114.170402093843.y5b8/catalogue/vishal-music-arranger-lonavala-lonavala-musicians-1p9xk7c5x3.jpg,1,1
